"Country Name","Country Code","Series Name","Series Code","change_y1991","change_y1992","change_y1993","change_y1994","change_y1995","change_y1996","change_y1997","change_y1998","change_y1999","change_y2000","change_y2001","change_y2002","change_y2003","change_y2004","change_y2005","change_y2006","change_y2007","change_y2008","change_y2009","change_y2010","change_y2011","change_y2012","change_y2013","change_y2014","change_y2015","change_y2016","change_y2017","change_y2018","change_y2019","change_y2020","change_y2021","change_y2022","change_y2023"
"Grenada","GRD","government","NE.CON.GOVT.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grenada","GRD","carbon_intensity","EN.GHG.CO2.RT.GDP.KD",-9.743588447718582e-4,0.0041623214208521275,0.015382383538008595,0.017594460821279786,-0.016430447045253066,0.002631824332319302,0.03643928104869355,-0.03463177249527402,-0.006525313393860574,-0.03738186240429815,0.002930101340944416,0.004262761425806588,3.8861359285134733e-4,-0.003729771427895434,-0.0042297971725211575,0.014936346065011818,0.004413399866537618,0.008190145933965304,0.016296660356624942,0.015354188623401821,-0.03212533957165373,0.0048811158974216284,0.02895625024194612,-0.023054883776780888,1.6749887110437123e-5,0.00582491798760798,-0.0047721449519122355,-0.002375811356269311,0.01631375899817146,-0.007802898355735735,0.00701280878498646,-0.00851896407897329,0.002260932009817085
"Grenada","GRD","investment","NE.GDI.FTOT.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grenada","GRD","gdp","NY.GDP.MKTP.KD",7066972.923156083,-4401432.617851496,-10043147.136675477,8513034.585659444,10885561.482822657,23170725.11227721,27346556.61545968,67299151.02609527,44141736.789850235,33435006.014816284,-14520752.61017692,24162430.96186769,68813080.83398998,-5153178.017327309,104983517.45861447,-35788113.62023389,52659284.30950689,8647465.316546202,-60926022.10337877,-4397603.461732626,6546033.555559397,-9960364.428201318,20043808.87450838,64065428.683725595,60368469.62135911,37284128.44771528,45908846.75350785,47112295.819432735,7626402.6033780575,-156129282.22695363,45881495.638373375,75014991.77596343,39216940.58389735
"Guinea-Bissau","GNB","exports","NE.EXP.GNFS.KD",NA,NA,NA,NA,NA,NA,NA,-17371999.80099176,44483380.300096855,24879545.600601405,14416981.98603642,-18053840.673497647,-2982285.205053553,14793662.963008568,21380370.9276402,-20985641.59330961,26369671.3930718,1713574.3481178582,34212021.96848276,-15693919.16869682,79869454.47753978,-36649283.62090698,12249071.22862783,20100595.167858124,18121502.05458218,2325732.059516847,12597505.301730335,115975728.71435302,-99482131.69489753,-42597262.68136191,55738071.67800665,-41687267.15552914,-8836090.384666264
"Guinea-Bissau","GNB","imports","NE.IMP.GNFS.KD",NA,NA,NA,NA,NA,NA,NA,-118069306.8762655,46412502.1423375,35245765.04573831,15451049.820059538,-47561089.02297124,-34373324.08804941,77247323.85115966,-21091163.355160832,34894503.0515956,23097967.69278404,33695854.23866224,-33189929.709408432,11919534.447371513,14153790.644379318,-15469151.119536877,-24511187.53066349,42529809.17843747,41003289.31583488,34415760.15635604,29286791.27725923,40686452.046488464,52854163.92420572,-53994195.49374342,16364696.491509557,48353238.09847885,-21410266.479537725
"Guinea-Bissau","GNB","consumption","NE.CON.TOTL.KD",NA,NA,NA,NA,NA,NA,NA,-143887860.11470294,98747942.56861949,-31134193.829838634,39862765.36767709,-32104373.04303813,-56545891.28241503,119435666.51145673,13651535.020878434,61163601.6714946,-14345269.264276266,90679554.85549271,-50720218.15779436,57077061.76003301,27428606.630851984,-29123900.724982023,-2186647.024024248,21386135.698553085,120555645.19631684,58731923.1291666,49644287.146699905,109567718.16108418,127416288.03156734,-10994369.73589778,130364470.5622859,93903757.63505268,-24651068.38938093
"Guinea-Bissau","GNB","government","NE.CON.GOVT.KD",NA,NA,NA,NA,NA,NA,NA,3531482.7278671265,21074921.6264662,-3213994.2535440177,-2827349.5021405965,3947672.9027780443,5352253.195774898,-1995379.4960261434,13515855.026265055,-824512.2714063823,2334276.037954852,-9274761.001092374,18011850.300025687,11262122.895274654,6023256.664315879,-8944530.55967781,2309440.4332980514,26031626.830225557,20038525.86150959,13857980.191724837,6496640.396313697,35654081.72962102,15995962.24498251,22594275.52801904,8937576.874536097,-4363919.064402521,-7132808.796350986
"Guinea-Bissau","GNB","carbon_intensity","EN.GHG.CO2.RT.GDP.KD",0.05853982827174925,-0.041479615234599976,0.017006614562803724,-0.011623671206733133,-0.005130309648800846,-0.036484255776993546,-0.004420132036682234,0.08830922605341968,-0.04381538006319602,-0.037859193313319606,-0.0031143043258583525,0.005513875137041324,0.053599836177889826,0.005469579918065959,-0.014192275096079066,0.010589274949202365,0.008452583840109218,-0.03054291829644956,0.010696393440711327,-0.012318274531659956,-0.01839492924394953,0.008548705329215645,-0.0013692146874790256,0.004771138293340971,-0.003289574698315423,-0.0027785790492664275,-0.07294720258355417,-0.007196476471679619,9.564527125342781e-4,0.007436700187644141,-0.009955662057417713,-3.310060691306682e-4,-0.01757902966401556
"Guinea-Bissau","GNB","investment","NE.GDI.FTOT.KD",NA,NA,NA,NA,NA,NA,NA,-129634414.30416352,3564791.608707309,49158682.91902436,-5098299.154425725,29576999.844817013,22950990.72955084,-48052500.3075971,-5451373.020700961,16649407.705055252,32693464.905019507,-19529118.65421173,5518005.836210638,22324674.46880594,-13924196.06690529,31999377.319492757,-17047399.491746873,7308620.439374328,4795205.016393304,18133944.298240185,24064750.660600066,42796240.307139546,91124719.25411737,1123117.1545594335,-49087323.70853734,10146957.54548484,23103399.41886604
"Guinea-Bissau","GNB","gdp","NY.GDP.MKTP.KD",28263326.2442652,6406907.902556419,12365914.992433071,19239008.528549194,27300152.981749654,75139948.2626611,46988377.926175594,-172806622.64568377,100399108.47636843,7674208.943003774,33748432.021045685,26998992.83792579,-2189947.7029629946,8949860.630125761,50684762.49940503,21954542.922457576,21638209.026100874,39225263.4351629,22182434.38748753,52037149.98210347,79264365.63844848,-18150375.63752663,33911887.514783144,10372594.488142252,66602799.358006,61152375.91256189,58116163.32395363,47832626.44441104,73237448.18729877,20825027.721288443,87395090.75140142,69130905.45782828,81632349.56829286
"Guyana","GUY","exports","NE.EXP.GNFS.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guyana","GUY","imports","NE.IMP.GNFS.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guyana","GUY","consumption","NE.CON.TOTL.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guyana","GUY","government","NE.CON.GOVT.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guyana","GUY","carbon_intensity","EN.GHG.CO2.RT.GDP.KD",-0.05231059834381668,-0.07475362705558397,-0.037295804229373675,0.097494246224961,0.018433523943912733,-0.026735490813950213,0.015429803091385419,0.01919457703521399,-0.02181130620832772,-0.018015340700761606,-0.018492909072496455,-0.013629477105406629,0.002119911267990049,0.009487334219313248,-0.053497087315415026,-0.07268346727640035,0.05319406049849046,-0.008802277643947642,-0.009861399675700655,0.01779091932563226,-0.005042557870279407,0.017968639137128317,-0.023531044131792134,0.012786662424913775,-0.0010971419465123367,0.06833775423230537,-0.017394009188852255,4.90869995180776e-4,0.014682205069714849,-0.09320646637892999,-0.08333392995423705,-0.14147142634738855,-0.05976601956270508
"Guyana","GUY","investment","NE.GDI.FTOT.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guyana","GUY","gdp","NY.GDP.MKTP.KD",107991247.00350976,146674678.993582,166553664.68983936,188044459.0526433,120348454.74563932,199864397.53067017,167628204.28655767,-48354290.10901213,83814102.14327908,-39757971.39251518,65546925.59925461,33310732.840830326,-18804444.64247656,46205209.94420004,-58562417.977742195,150972837.86614227,222506720.74430943,58214514.61400366,121883300.87088537,144710617.63092327,189219028.43709183,202118890.8444662,147333330.62037468,70497553.78126717,29218965.45284891,162953043.5353279,165915737.83822632,204668750.69532108,257652409.95814228,2204866241.472562,1459546855.0977898,5532556907.704582,4822957454.03837
"Haiti","HTI","exports","NE.EXP.GNFS.KD",-54694647.23405808,-122225556.25558281,83237151.53665137,-154097034.39204782,106753972.53273743,112014323.14641923,74573048.98445451,138934910.27250934,121297262.59459507,-590127837.838371,-4878855.013567507,-10868937.654483706,272788356.4851111,-55162586.34255421,12449352.929124177,-130974237.24232936,367127047.01487404,51184033.69759798,69723672.53128278,-151552755.90905988,894031970.0083321,-18855240.513314962,88037726.29836893,94816594.58943462,2602361.4080734253,-97655746.66360974,8797641.622874737,-1972594.2274727821,-35314160.166872025,-614962838.1036983,236094882.95383525,29549004.10747695,-122378875.42325616
"Haiti","HTI","imports","NE.IMP.GNFS.KD",-129392499.95047545,-77933842.03853321,298813683.96685326,-168385551.49207652,523731527.2482556,417329654.2206707,122553971.60689998,120131179.66809702,440750166.3268423,198225180.19180346,-78758159.1283226,-91291268.2185626,254364686.62363386,20624899.16398096,-161439333.8031144,480648679.5653019,-128032283.54097223,381362863.20533323,194827333.63491488,887316547.9358106,-143551516.5316043,-326682533.6691241,444874746.4289036,-90804672.5793786,257807004.8884282,616874835.3590899,632563230.7585974,283341007.8500004,284119032.0391369,-1151199324.6741152,120002001.42397499,258987641.33380318,-21503073.426366806
"Haiti","HTI","consumption","NE.CON.TOTL.KD",-177057113.90282536,-379590379.48716164,625855814.4605827,-639629028.6228714,1041807518.4565353,1039603765.5415497,262242397.33739853,284279580.06007004,-1968470744.048812,4252073147.0645742,110980146.2374363,186260778.21100998,219987361.398386,-187431709.15328026,175017352.0741291,160119140.38581657,403941898.45168114,199382035.27153015,1154015998.8558292,-873928404.4993896,490543768.3489876,227329053.60655594,745452841.9334583,70776197.23230171,781046507.3752689,893770080.2166443,777723146.5870705,705496091.1102314,-291743136.866642,-511822096.439703,326933662.4054203,169943046.97649384,75454656.25089264
"Haiti","HTI","government","NE.CON.GOVT.KD",57804074.25221431,12706232.22058624,16678303.93163842,12768582.31125462,-3922089.185316682,6428432.934166074,-488656.02896392345,6135263.55794692,1245197.447848916,7518486.963919878,77676252.47647488,105250012.92295015,12008317.816239476,-23122546.21794617,-115759584.4888022,8738185.456701756,46463523.57439399,138508954.07106483,3641367.415593505,5133907.014496565,55922915.53027272,82642353.4976108,16986905.321202278,71464510.34854054,168044867.11412036,95691689.59521389,19481853.43838358,56000482.66551685,-119615186.57809472,141692380.8357668,137898653.1615684,274151510.0001235,61336984.023551464
"Haiti","HTI","carbon_intensity","EN.GHG.CO2.RT.GDP.KD",-0.004299911254145736,-0.0017050399383199827,-0.010107002529678139,-0.04001368118439244,0.06818243693991256,0.010458904970260377,0.017134583590374994,3.8771666504749946e-4,0.0026120287248456164,0.007000413992511195,0.003492445943501843,0.01827680174472726,-0.007057797207680239,-0.010558838948687449,-0.0014130836966622928,-8.350018974291329e-4,0.019476383798493757,-0.006097449383697717,-0.012226066823680493,0.046076402678402906,0.015709823833379738,-0.014702241445238268,0.00702850471346575,0.011260401560627298,0.01484958278350787,0.0013679302000432214,-0.005246057729725057,-0.005636158435750133,0.006353814589444812,-8.613154977969162e-4,6.571109605483239e-4,0.002742806975834844,0.014634482658835019
"Haiti","HTI","investment","NE.GDI.FTOT.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-194274662.76064873,-135413022.35758066,177528719.55188608,88807598.08891368,-8523977.293565512,565970053.077148,-244613446.96372724,419420556.4311111,-217041425.98305416,1004702593.5194378,-627180430.6491065,-418343827.27554774,199988932.87219787,135199428.9621868,-261666670.08900547,91620837.01652479,221824362.14650917,-126235587.89662743,302598384.16826963,-594424280.4419863,-567313478.1606708,-138570380.8580513,-222992668.00129414
"Haiti","HTI","gdp","NY.GDP.MKTP.KD",209761948.33655548,-603425049.8880444,-583905013.4545879,-1216185714.529852,886890481.9002056,407760797.1320858,277374254.8356247,229804301.16397095,291687583.38484764,96177064.89327812,-38217277.27968979,116878693.97380829,390853991.86437607,-153131984.7295189,352275140.93948936,209047178.67435265,566099769.7979813,334754308.1852875,761556432.1083698,-773713146.1319828,658519025.6333618,68205023.69306755,590047004.5364704,411171509.08628845,205024469.0132866,269144790.99033546,379522254.00491905,258482284.39988708,-271504579.75465965,-511866580.9868946,-269257786.04567146,-247321440.58094978,-269458537.95303345
"Jamaica","JAM","exports","NE.EXP.GNFS.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148678551.61756992,-936918276.0153208,-323664797.1543369,-60879355.955945015,-125300412.53369808,182157096.1784525,38638059.046973705,194676935.00204802,114923083.96280193,223855884.15785408,377242128.3714905,180116610.22350216,NA,NA,NA,NA
"Jamaica","JAM","imports","NE.IMP.GNFS.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362240911.5201092,-2617928951.353833,-338226148.1872778,307951054.11876774,-348861978.89950657,160967912.59883118,-8212476.879062653,-131652062.75594902,-19790722.97085476,381560426.8011818,415840786.23284054,306587917.58761215,NA,NA,NA,NA
"Jamaica","JAM","consumption","NE.CON.TOTL.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414859013.68553734,-1569266024.4355106,-136696438.11647224,398663001.6540966,-111170684.52647209,-139701523.41248894,-106540756.59947014,-14675997.957288742,9539398.672239304,148227579.36862946,108689742.01464462,156107192.55760384,NA,NA,NA,NA
"Jamaica","JAM","government","NE.CON.GOVT.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28254602.54676199,-142981430.5622182,3778231.735904455,-29897311.99715519,3597533.696361065,-56640621.849555016,-8739214.276091576,-2924022.8216998577,25872673.843691826,14078019.989869356,-4698149.028124332,35055419.67138958,NA,NA,NA,NA
"Jamaica","JAM","carbon_intensity","EN.GHG.CO2.RT.GDP.KD",-0.040733555247090214,0.0470809404744752,-0.04998024820405189,-0.0026099293024438586,0.006880859881662649,0.029796422612678897,0.024730903011533245,0.056920184221151526,0.012493354484910735,-0.0016683358028294348,-0.005616054254758418,-0.019341292332886395,-0.005030186752092214,-0.00664975945926094,-0.00412930385650101,0.09392227779782869,-0.01726924236211702,-0.15548731338620425,-0.10015416555707424,-0.01727279796442427,-0.016051981895342182,-0.0390864086582281,0.031051115130647067,-0.022389715771955587,-0.012658827147842444,0.029271284267499975,-0.02674842893897278,0.08414759216625445,-0.020140417199537852,-0.12711971336136502,0.019746606685250134,-0.027442148274095968,0.02349821799948376
"Jamaica","JAM","investment","NE.GDI.FTOT.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-303065797.2216215,-633986174.7768922,-74737870.40088701,230351904.66510963,-151449948.69915628,163776305.57104492,92787771.17695045,-152329217.76269627,2206467.6500148773,139770601.13817406,180747857.49559736,62096303.86471033,NA,NA,NA,NA
"Jamaica","JAM","gdp","NY.GDP.MKTP.KD",521200093.75172806,220853438.5045147,1084338920.2145214,174292029.0669365,300164748.39429283,-14868497.129823685,-148926926.94217682,-301380843.434845,132092712.14668083,111949316.16483879,172853468.1061058,260148852.9701767,487078883.9979553,182307567.01926422,124726112.63493156,408177915.25665474,207454696.51267052,-119284542.2988491,-633357944.650074,-203160375.004467,237739452.22672272,-85767394.51144028,71912533.91615105,96320318.27025032,129555391.05152512,195129533.6534233,143426844.29423523,274558536.85061264,132077473.45929146,-1481513786.1262589,619011948.867651,734752823.2535782,325749469.0300255
"Kiribati","KIR","exports","NE.EXP.GNFS.KD",2930288.077574976,-771942.127556473,-322135.8419264518,-660714.6431164145,1441499.4287656546,-7547099.062483579,7418040.102219954,-1809602.4768109098,1390855.114234142,-7101531.406352596,4904459.729474993,5708118.498455174,-2652212.789290957,-7112639.538832748,3636744.1101695653,-5560570.34399751,7017320.381331934,-2873890.139768034,1395841.5375385396,-4172621.9530911446,845551.4194817767,3092054.976791054,-1685878.540981695,1638950.7300494276,6959326.244786534,5383178.597107489,-7875933.247590974,-3961251.188405134,14776192.415966734,-11787375.4678419,-14495669.201815225,9547593.074462797,1806165.0675889105
"Kiribati","KIR","imports","NE.IMP.GNFS.KD",-14907122.956748992,30399902.291169584,-19709155.423776567,-20815521.004108503,24398133.390946165,-12642391.756384969,2273894.228135869,-7641096.303319693,15050616.0859821,4806802.614673138,5418862.002501294,20681976.87664497,-19651422.0610217,-5379992.015695006,33809886.207193896,-35270368.79967442,2778590.9096910357,-6951008.128390819,-4645654.721423313,-7860106.819199368,12358659.831448063,14299815.454896107,11681555.899718791,16369146.280921668,29056702.082568467,10019045.609624326,-7304030.138330013,-16834379.693519026,23843654.83913362,-35199823.61820212,32618555.136260062,54392769.26338923,5123239.413451225
"Kiribati","KIR","consumption","NE.CON.TOTL.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2368816.601219088,-5143084.213418752,-3474433.0982696414,-6619605.022252232,13808590.245918632,7978976.639806867,11019506.35607481,22141862.310631305,18079999.46762824,29846132.487015843,11815202.19049704,6785444.7168777585,21335409.406635284,-18382432.891631424,45694039.235551536,47902930.164846,NA
"Kiribati","KIR","government","NE.CON.GOVT.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2687397.237028867,-1106028.5236328244,4087584.3826764375,-6974480.769134477,3384296.4726837873,4975569.571802095,517310.3431787789,14250687.802584365,-1696797.4545990825,15560501.095174313,4777824.36293529,3457402.5234512985,1562473.0972987711,-8591831.505967349,-8208990.382050127,31854258.063221082,NA
"Kiribati","KIR","carbon_intensity","EN.GHG.CO2.RT.GDP.KD",0.01784576206291677,-0.021540069042211674,0.0018125438516378989,0.001640976543051842,-0.019256789793093865,0.001646566224240531,0.0029886347832402405,-0.0025267376066673286,0.005880289093485341,0.08844677853886113,-0.017718306354992053,0.10168929437171059,0.012665827355334613,0.014884908401012586,0.10878738278624184,0.00733586839809558,-0.045266425987462555,0.06227292249525501,-0.07686481880594359,0.01653881687398784,-0.040856772147380815,-0.028565484897829507,-8.145924208324828e-5,-9.262410094435514e-4,-0.027344313454167213,0.0052850367366475415,0.04021128820040354,-0.004746227626942157,0.0025019847334724066,0.007831156233064851,-0.012439143488259752,0.005539250028375131,-0.0025812171806979256
"Kiribati","KIR","investment","NE.GDI.FTOT.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927107.4526177272,-3697152.2691710815,3692940.955826681,-1668585.5925107487,6098135.918742832,11122043.96188553,9871557.841071002,-1016499.1853885427,26664255.839290865,-11307108.005333968,-8174341.470525943,-12557164.14026019,-5237274.768967681,-2582878.341233216,13006279.400549479,3240729.14115192,NA
"Kiribati","KIR","gdp","NY.GDP.MKTP.KD",-5867447.401260138,23481355.466771394,-126364.29905302823,2482115.3185640723,3408405.691590354,-66211.81326013803,1497145.142993182,5716389.889802232,-5260687.080139697,8707295.703238368,-4334005.114790767,1932109.3712082207,-2133826.9378350824,-811810.3305108398,1712423.3847121447,7753176.687121972,4337103.133099556,-4366669.631344676,761878.922410965,1749389.361960262,4714300.829896182,8656642.756121814,12200576.331544518,2148442.139916539,19394911.516221046,13577786.845212609,7690859.784723371,7405221.568325877,7188984.888827562,-1278150.461581409,19273495.57396838,9584422.989849836,10517789.175478876
"Maldives","MDV","exports","NE.EXP.GNFS.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99424340.53589106,152967034.8556218,165164342.42104816,335630252.8023052,151179980.73630857,-1950323840.9932346,2599149406.850516,832781803.1513376,237360305.28960896
"Maldives","MDV","imports","NE.IMP.GNFS.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-123312878.55651951,247938675.5708418,164021577.471745,448447020.2497034,-14196763.176536083,-1577481876.6553102,686077334.6480742,982431018.9613848,26804841.633018494
"Maldives","MDV","consumption","NE.CON.TOTL.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107596948.7328186,236283106.31042814,155975264.05268764,282666725.60452366,299041900.43303967,-454521209.54317856,251834524.94024563,304837871.2380309,310421319.0774827
"Maldives","MDV","government","NE.CON.GOVT.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83577727.13642383,24494936.226276398,-83404569.12006116,62413083.51429021,132341740.88095534,-55114460.64491606,54042474.70885825,-43340773.427075386,16367299.880371928
"Maldives","MDV","carbon_intensity","EN.GHG.CO2.RT.GDP.KD",0.0021274130159792265,0.0026954274864987443,0.011605416746062663,0.10818644417260548,0.019194063551011525,-0.013194409887152314,-0.0398031582273905,0.009752105524387739,-0.011268487563968366,0.13824144792760035,-0.025411056146079525,0.03804674890165355,-0.08464703943522864,0.05183879827967883,0.0131647940588413,-0.003669706836379738,-0.006272605163686107,-2.61135206499008e-4,0.03663326766091329,7.202122780704534e-4,8.262880796311434e-5,0.07863396672356265,0.02135607191251032,0.11209862476558102,-0.1675008748512632,0.009319256784026342,-0.00441581615764125,0.026470961740699683,0.03377867354782399,0.23182472454264985,-0.16182687497687553,-0.03772210669793308,-0.005947612311907213
"Maldives","MDV","investment","NE.GDI.FTOT.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145392641.90315247,29660386.942334652,103470261.142797,398079794.88989735,-56194041.24609828,-1025612863.045389,-34500465.86237836,244396079.77915692,-31671361.926096916
"Maldives","MDV","gdp","NY.GDP.MKTP.KD",14884537.90873909,69816948.32149887,62036785.79057002,91324215.24948454,164890805.25600314,112745662.32060719,129951059.23752761,125713329.59041452,111352025.1828103,73625428.99849916,-78401721.9057858,138801169.60746384,281663863.73151016,135528383.2128644,-276723920.58990335,516713312.5617814,192734215.83266306,260268580.49029636,-257674494.4462676,198294768.76184416,265690387.1596098,79538972.22120333,239848412.89887428,287418821.0893564,157746950.81059408,271400837.9405236,310463641.8119049,408381828.25823784,373656663.06646156,-1807816328.1517057,1382387046.4398623,700703314.4888744,272650533.47391987
"Marshall Islands","MHL","exports","NE.EXP.GNFS.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4797200,-15896200,4145100,-6068600,11634600,17475600,11151500,-4091800,-605400,8815400,-714300,-9499200,-2121900,4184100,8793500,-3897500,17509900,-18166900,373400
"Marshall Islands","MHL","imports","NE.IMP.GNFS.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4081700,-12763100,6456700,-22113500,35674800,15643900,-13713800,3012399.99999997,19195100,-12356500,346200,-592000,18804100,4790800,74954000,-83161900,-10861300,-1549700,-15692800
"Marshall Islands","MHL","consumption","NE.CON.TOTL.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7847800,-4226800,10258099.99999997,-24220100,822600,-594800,6040199.99999997,6083599.99999997,12128900,-12261400,2094200,13642200,17102000,8739300.00000006,26231400,-13895300,-1621800,-2805600,-27556800
"Marshall Islands","MHL","government","NE.CON.GOVT.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,949600,3555000,5131800,-3372600,-377900,-872400,1109300,4081500.000000015,2035300,-5752300,3120700,8744899.999999985,2309299.999999985,10036399.999999985,15996399.999999985,-8642200,4674600,-9894200,-12383099.999999985
"Marshall Islands","MHL","carbon_intensity","EN.GHG.CO2.RT.GDP.KD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64652738565782e-4,0.0012679679089601797,0.001113755310046224,-1.546394974940176e-4,-5.470675487425905e-4,-5.391544144623549e-4,-6.102242449564648e-4,-5.406590816449888e-4,-5.546311702717693e-4,0,0,0,0,0,0,0,0
"Marshall Islands","MHL","investment","NE.GDI.FTOT.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4666399.999999996,15324900,-3501300,-10203300.000000004,24623699.999999996,15271700.000000007,-36897500,-4928100,16165000,-8774400,-4713400.000000004,9367500.000000004,10471600,-3091600,71808600,-68481800,2621100,4316200,-10311500
"Marshall Islands","MHL","gdp","NY.GDP.MKTP.KD",123355,10041500,9049100,9387300,13888500.00000003,-18853000,-10579500,-1035100,-2035700,3693500,10684500,5994000,-2668200,-686800,3000000,300000,6300000,-13400000,6000000,9400000,-900000,-2300000,6699999.99999997,-2300000,3400000,4600000,6700000,10700000,21499999.99999997,-6300000,2699999.99999997,-2500000,-8700000
"Mauritius","MUS","exports","NE.EXP.GNFS.KD",107719389.03010559,85478998.57115936,178595615.77576494,83065340.85757637,199590287.20082855,329874779.5591359,121943304.57634068,298083205.0136876,53495783.42154169,167630079.33672762,623103858.3689198,-559463336.2984061,-71000770.83259201,-96706457.99394369,541075111.3631563,217151778.9267149,69622435.4867258,145849559.4926653,-82536143.14775085,687300238.2112875,292326062.0351248,209571974.45594501,-359991124.48176384,326486606.0125704,142355430.7648468,-3216668.4276247025,59281000.440135956,76849899.10894299,-172100173.4990101,-1760868113.178362,503905923.6213455,1800754097.9802294,12547983.346241951
"Mauritius","MUS","imports","NE.IMP.GNFS.KD",-47850741.23790264,80865137.8920784,218538290.61722326,190509708.1853671,-91248473.02928972,369034358.34289265,356011491.5815692,291885670.5196185,204884751.51976585,-92147097.99341774,125751452.96741962,-144068182.26383877,-223854204.143548,235153887.34579182,443981182.87419987,612567571.2496967,146125896.41321373,78326640.5851841,-622963760.9474211,468860564.7480364,345618551.16383934,81309355.89044094,-31406028.770770073,211134865.3224907,526579986.48110867,175660235.00416946,151045467.71488857,-15626602.509458542,111833643.57997513,-2033947274.7063303,370286100.4244423,565850028.6758137,236746806.51669788
"Mauritius","MUS","consumption","NE.CON.TOTL.KD",190224243.16879082,188180757.35848856,222565353.89669275,229400649.41966105,206149800.3843336,240336857.37778187,153653725.49046516,295318473.97455215,234250458.88061714,270273356.0213394,186066510.8514681,233523537.84668255,270642811.7822914,494016647.25765705,471709023.6650543,424426241.08510685,253231117.53983688,458926892.82848835,222640176.85406113,234068467.81653976,229672870.02252007,257058944.83771324,240771492.20154953,280638821.48202515,276958924.16887665,332190012.81396675,304598856.770813,380339213.9173145,337288755.6315861,-1513299260.8917084,209399687.73867607,404091787.2237892,159002547.36993027
